sym,sessions,zone_tol_atr,sl_buf_atr,tp_mode,min_rr,body_filter,full_n,full_wr,full_pf,full_net_pips,full_max_dd_pips,full_avg_rr,full_sharpe,full_n_tp,full_n_sl,full_n_to,IS_n,IS_wr,IS_pf,IS_net_pips,IS_max_dd_pips,IS_avg_rr,IS_sharpe,IS_n_tp,IS_n_sl,IS_n_to,OOS_n,OOS_wr,OOS_pf,OOS_net_pips,OOS_max_dd_pips,OOS_avg_rr,OOS_sharpe,OOS_n_tp,OOS_n_sl,OOS_n_to
USDJPY,"[8, 13]",0.1,0.05,mid,0.8,False,918,0.3606,0.7753,-2172.5841,2347.8451,2.431,-1.6478,221,535,162,520,0.3577,0.7399,-1159.6937,1348.2293,2.4037,-2.0033,121,300,99,398,0.3643,0.8055,-1012.8903,1058.6532,2.4668,-1.4352,100,235,63
USDJPY,"[8, 13]",0.1,0.05,mid,1.2,True,703,0.3485,0.7815,-1695.3161,1857.0808,2.6884,-1.6,151,427,125,390,0.3487,0.7426,-904.8969,1039.2492,2.7141,-1.9945,79,235,76,313,0.3482,0.8138,-790.4192,858.769,2.6564,-1.3648,72,192,49
USDJPY,"[8, 13]",0.1,0.05,mid,1.2,False,766,0.3486,0.793,-1719.8626,1873.9532,2.7287,-1.4988,159,463,144,425,0.3341,0.7163,-1084.8664,1226.1252,2.7264,-2.2182,80,260,85,341,0.3666,0.8584,-634.9962,704.1154,2.7316,-1.0104,79,203,59
USDJPY,"[8, 13]",0.1,0.05,mid,1.5,True,594,0.3165,0.7437,-1753.484,1909.8759,2.9497,-1.9066,100,379,115,325,0.32,0.7137,-860.8413,977.1149,3.0012,-2.2433,50,204,71,269,0.3123,0.7672,-892.6427,962.1984,2.8876,-1.7446,50,175,44
USDJPY,"[8, 13]",0.1,0.05,mid,1.5,False,660,0.3197,0.7487,-1869.8108,2062.2786,2.9683,-1.8537,108,419,133,365,0.3123,0.701,-993.3091,1160.2391,2.9719,-2.3361,54,230,81,295,0.3288,0.7872,-876.5017,930.7769,2.9639,-1.5758,54,189,52
USDJPY,"[8, 13]",0.1,0.05,half,0.8,True,1117,0.3509,0.7986,-2493.2935,2544.3874,2.0,-1.4506,259,651,207,626,0.3498,0.7151,-1599.4859,1650.5799,2.0,-2.2398,136,355,135,491,0.3523,0.8678,-893.8076,931.0973,2.0,-0.9424,123,296,72
USDJPY,"[8, 13]",0.1,0.05,half,0.8,False,1211,0.3543,0.8045,-2562.7396,2560.6916,2.0,-1.4041,281,697,233,683,0.3426,0.7031,-1787.5526,1801.0599,2.0,-2.3497,146,388,149,528,0.3693,0.8906,-775.187,873.5549,2.0,-0.773,135,309,84
USDJPY,"[8, 13]",0.1,0.05,half,1.2,True,1117,0.3509,0.7986,-2493.2935,2544.3874,2.0,-1.4506,259,651,207,626,0.3498,0.7151,-1599.4859,1650.5799,2.0,-2.2398,136,355,135,491,0.3523,0.8678,-893.8076,931.0973,2.0,-0.9424,123,296,72
USDJPY,"[8, 13]",0.1,0.05,half,1.2,False,1211,0.3543,0.8045,-2562.7396,2560.6916,2.0,-1.4041,281,697,233,683,0.3426,0.7031,-1787.5526,1801.0599,2.0,-2.3497,146,388,149,528,0.3693,0.8906,-775.187,873.5549,2.0,-0.773,135,309,84
USDJPY,"[8, 13]",0.1,0.05,half,1.5,True,1117,0.3509,0.7986,-2493.2935,2544.3874,2.0,-1.4506,259,651,207,626,0.3498,0.7151,-1599.4859,1650.5799,2.0,-2.2398,136,355,135,491,0.3523,0.8678,-893.8076,931.0973,2.0,-0.9424,123,296,72
USDJPY,"[8, 13]",0.1,0.05,half,1.5,False,1211,0.3543,0.8045,-2562.7396,2560.6916,2.0,-1.4041,281,697,233,683,0.3426,0.7031,-1787.5526,1801.0599,2.0,-2.3497,146,388,149,528,0.3693,0.8906,-775.187,873.5549,2.0,-0.773,135,309,84
USDJPY,"[8, 13]",0.1,0.1,rh_rl,0.8,True,1030,0.366,0.8231,-2255.0421,2408.3536,3.4512,-1.1674,119,534,377,575,0.3635,0.703,-1724.5405,1710.9343,3.5113,-2.2598,62,299,214,455,0.3692,0.9236,-530.5016,997.4407,3.3753,-0.4868,57,235,163
USDJPY,"[8, 13]",0.1,0.1,rh_rl,0.8,False,1123,0.366,0.8175,-2511.0956,2688.6938,3.4842,-1.2074,130,579,414,632,0.3608,0.7072,-1843.104,1843.4056,3.4981,-2.1915,69,326,237,491,0.3727,0.9105,-667.9916,1119.0648,3.4663,-0.5766,61,253,177
USDJPY,"[8, 13]",0.1,0.1,rh_rl,1.2,True,933,0.3548,0.8259,-2026.285,2332.4876,3.7104,-1.1448,83,493,357,533,0.349,0.6912,-1698.0768,1685.8819,3.7142,-2.3627,43,285,205,400,0.3625,0.9465,-328.2082,758.089,3.7053,-0.3358,40,208,152
USDJPY,"[8, 13]",0.1,0.1,rh_rl,1.2,False,1021,0.3565,0.8309,-2123.7105,2447.5228,3.7396,-1.1091,94,533,394,584,0.3459,0.6971,-1802.221,1800.9226,3.7093,-2.2768,48,309,227,437,0.3707,0.9514,-321.4894,784.1066,3.78,-0.3066,46,224,167
USDJPY,"[8, 13]",0.1,0.1,rh_rl,1.5,True,861,0.3496,0.8248,-1902.1239,2190.3765,3.9144,-1.1454,62,463,336,495,0.3515,0.7035,-1517.2408,1502.7677,3.8993,-2.2481,34,267,194,366,0.347,0.9329,-384.8831,843.231,3.9349,-0.421,28,196,142
USDJPY,"[8, 13]",0.1,0.1,rh_rl,1.5,False,942,0.3514,0.831,-1979.9061,2278.6466,3.9453,-1.1022,71,502,369,541,0.3457,0.7042,-1646.1355,1644.8371,3.9039,-2.2125,37,292,212,401,0.3591,0.9457,-333.7706,825.9197,4.0012,-0.3401,34,210,157
USDJPY,"[8, 13]",0.1,0.1,mid,0.8,True,766,0.3916,0.7774,-2070.5997,2232.8022,1.9323,-1.6529,192,396,178,432,0.3981,0.7404,-1105.1695,1208.4544,1.9498,-2.0309,105,223,104,334,0.3832,0.8087,-965.4302,1046.5336,1.9097,-1.4292,87,173,74
USDJPY,"[8, 13]",0.1,0.1,mid,0.8,False,838,0.3926,0.7754,-2256.3257,2421.3674,1.9488,-1.6748,205,432,201,474,0.3924,0.7285,-1265.6624,1404.9473,1.9474,-2.1339,112,247,115,364,0.3929,0.8159,-990.6633,1055.4058,1.9507,-1.3747,93,185,86
USDJPY,"[8, 13]",0.1,0.1,mid,1.2,True,577,0.3657,0.7765,-1651.4732,1868.5719,2.2571,-1.6527,113,313,151,323,0.3653,0.726,-919.0268,955.9385,2.2881,-2.1665,59,178,86,254,0.3661,0.8184,-732.4464,928.1082,2.2177,-1.3397,54,135,65
USDJPY,"[8, 13]",0.1,0.1,mid,1.2,False,643,0.3717,0.7726,-1827.8956,2016.1155,2.2588,-1.6876,123,347,173,364,0.3654,0.7224,-1029.3408,1152.2525,2.258,-2.1798,64,200,100,279,0.3799,0.8155,-798.5548,894.6878,2.2598,-1.3714,59,147,73
USDJPY,"[8, 13]",0.1,0.1,mid,1.5,True,461,0.3753,0.8264,-1006.0449,1182.5151,2.4898,-1.2286,81,246,134,257,0.3774,0.7645,-618.2387,656.7142,2.5314,-1.7895,41,139,77,204,0.3725,0.8776,-387.8062,548.5692,2.4374,-0.8614,40,107,57
USDJPY,"[8, 13]",0.1,0.1,mid,1.5,False,512,0.3828,0.8169,-1154.3235,1300.1035,2.4992,-1.3073,88,271,153,288,0.3889,0.7948,-583.5071,704.6325,2.5075,-1.5174,47,153,88,224,0.375,0.835,-570.8164,656.9847,2.4886,-1.1986,41,118,65
USDJPY,"[8, 13]",0.1,0.1,half,0.8,True,1117,0.3706,0.7941,-2886.6151,2897.5984,2.0,-1.475,196,574,347,626,0.3722,0.7389,-1640.8676,1651.8509,2.0,-1.9898,107,318,201,491,0.3686,0.8389,-1245.7475,1292.3269,2.0,-1.1607,89,256,146
USDJPY,"[8, 13]",0.1,0.1,half,0.8,False,1211,0.3724,0.8043,-2923.0514,2916.3844,2.0,-1.387,214,618,379,683,0.3675,0.7276,-1845.3474,1838.6804,2.0,-2.0803,114,346,223,528,0.3788,0.8679,-1077.704,1216.3111,2.0,-0.9346,100,272,156
USDJPY,"[8, 13]",0.1,0.1,half,1.2,True,1117,0.3706,0.7941,-2886.6151,2897.5984,2.0,-1.475,196,574,347,626,0.3722,0.7389,-1640.8676,1651.8509,2.0,-1.9898,107,318,201,491,0.3686,0.8389,-1245.7475,1292.3269,2.0,-1.1607,89,256,146
USDJPY,"[8, 13]",0.1,0.1,half,1.2,False,1211,0.3724,0.8043,-2923.0514,2916.3844,2.0,-1.387,214,618,379,683,0.3675,0.7276,-1845.3474,1838.6804,2.0,-2.0803,114,346,223,528,0.3788,0.8679,-1077.704,1216.3111,2.0,-0.9346,100,272,156
USDJPY,"[8, 13]",0.1,0.1,half,1.5,True,1117,0.3706,0.7941,-2886.6151,2897.5984,2.0,-1.475,196,574,347,626,0.3722,0.7389,-1640.8676,1651.8509,2.0,-1.9898,107,318,201,491,0.3686,0.8389,-1245.7475,1292.3269,2.0,-1.1607,89,256,146
USDJPY,"[8, 13]",0.1,0.1,half,1.5,False,1211,0.3724,0.8043,-2923.0514,2916.3844,2.0,-1.387,214,618,379,683,0.3675,0.7276,-1845.3474,1838.6804,2.0,-2.0803,114,346,223,528,0.3788,0.8679,-1077.704,1216.3111,2.0,-0.9346,100,272,156
USDJPY,"[8, 13]",0.1,0.15,rh_rl,0.8,True,986,0.3905,0.8336,-2183.5369,2564.2448,2.8974,-1.1017,111,436,439,557,0.3914,0.7325,-1616.1621,1629.5621,2.9337,-1.9838,60,250,247,429,0.3893,0.9199,-567.3748,1076.677,2.8503,-0.5182,51,186,192
USDJPY,"[8, 13]",0.1,0.15,rh_rl,0.8,False,1074,0.3929,0.8349,-2330.4933,2725.2261,2.9211,-1.0912,120,474,480,612,0.3889,0.7485,-1633.8478,1694.0539,2.9186,-1.8268,66,272,274,462,0.3983,0.9086,-696.6455,1135.7983,2.9244,-0.5975,54,202,206
USDJPY,"[8, 13]",0.1,0.15,rh_rl,1.2,True,870,0.3851,0.8502,-1743.0128,2205.5283,3.1544,-0.9801,73,394,403,500,0.39,0.7483,-1378.7714,1397.6601,3.1578,-1.8469,40,231,229,370,0.3784,0.9408,-364.2414,938.0885,3.1498,-0.377,33,163,174
USDJPY,"[8, 13]",0.1,0.15,rh_rl,1.2,False,953,0.3893,0.8614,-1733.9901,2179.4806,3.17,-0.901,82,427,444,548,0.385,0.7622,-1398.9855,1489.0833,3.15,-1.7086,43,250,255,405,0.3951,0.9495,-335.0046,872.1994,3.1971,-0.3225,39,177,189
USDJPY,"[8, 13]",0.1,0.15,rh_rl,1.5,True,793,0.3846,0.8636,-1462.5759,1984.9035,3.3329,-0.8816,58,360,375,449,0.3898,0.7573,-1211.2598,1246.8042,3.3645,-1.768,30,209,210,344,0.3779,0.9562,-251.3161,895.7812,3.2916,-0.275,28,151,165
USDJPY,"[8, 13]",0.1,0.15,rh_rl,1.5,False,864,0.3854,0.8601,-1617.7998,2084.3026,3.3617,-0.9076,61,391,412,491,0.3829,0.7662,-1262.0867,1355.2199,3.3636,-1.6774,32,227,232,373,0.3887,0.9423,-355.7131,872.1861,3.3591,-0.3664,29,164,180
USDJPY,"[8, 13]",0.1,0.15,mid,0.8,True,688,0.4142,0.7767,-2071.8914,2255.4781,1.6644,-1.6676,169,307,212,385,0.426,0.7652,-969.7032,1092.6741,1.6928,-1.8077,92,173,120,303,0.3993,0.786,-1102.1882,1208.9459,1.6283,-1.6354,77,134,92
USDJPY,"[8, 13]",0.1,0.15,mid,0.8,False,751,0.4208,0.7818,-2172.0546,2363.1145,1.6774,-1.6256,181,335,235,420,0.419,0.7621,-1058.2653,1224.0861,1.6936,-1.8254,97,189,134,331,0.423,0.7977,-1113.7894,1199.5572,1.6568,-1.5402,84,146,101
USDJPY,"[8, 13]",0.1,0.15,mid,1.2,True,476,0.3992,0.8011,-1310.6997,1554.6767,1.9819,-1.446,90,220,166,265,0.4,0.7264,-830.3037,865.4466,2.0212,-2.151,44,128,93,211,0.3981,0.8649,-480.396,717.8033,1.9325,-0.9679,46,92,73
USDJPY,"[8, 13]",0.1,0.15,mid,1.2,False,527,0.4118,0.7974,-1449.5125,1663.7473,1.9868,-1.4791,98,244,185,295,0.4136,0.7702,-742.769,837.6263,2.0058,-1.7412,51,139,105,232,0.4095,0.8198,-706.7435,865.6124,1.9627,-1.3344,47,105,80
USDJPY,"[8, 13]",0.1,0.15,mid,1.5,True,349,0.3983,0.8165,-878.8356,1011.5602,2.2275,-1.292,52,163,134,201,0.393,0.673,-787.835,820.4178,2.239,-2.6472,26,101,74,148,0.4054,0.9618,-91.0006,460.0561,2.2118,-0.2513,26,62,60
USDJPY,"[8, 13]",0.1,0.15,mid,1.5,False,388,0.4149,0.8448,-794.1656,936.9188,2.2304,-1.0796,59,179,150,227,0.4053,0.7566,-623.7868,738.5139,2.2088,-1.853,33,110,84,161,0.4286,0.9333,-170.3788,450.4399,2.2609,-0.448,26,69,66
USDJPY,"[8, 13]",0.1,0.15,half,0.8,True,1117,0.3912,0.8098,-2879.7618,2913.5066,2.0,-1.3276,151,491,475,626,0.3962,0.7537,-1654.2881,1688.033,2.0,-1.8305,82,273,271,491,0.3849,0.8545,-1225.4737,1281.3427,2.0,-1.0249,69,218,204
USDJPY,"[8, 13]",0.1,0.15,half,0.8,False,1211,0.3964,0.8347,-2662.3369,2730.4601,2.0,-1.129,169,530,512,683,0.3939,0.7644,-1693.3852,1783.162,2.0,-1.7268,89,296,298,528,0.3996,0.8914,-968.9517,1257.4748,2.0,-0.7469,80,234,214
USDJPY,"[8, 13]",0.1,0.15,half,1.2,True,1117,0.3912,0.8098,-2879.7618,2913.5066,2.0,-1.3276,151,491,475,626,0.3962,0.7537,-1654.2881,1688.033,2.0,-1.8305,82,273,271,491,0.3849,0.8545,-1225.4737,1281.3427,2.0,-1.0249,69,218,204
USDJPY,"[8, 13]",0.1,0.15,half,1.2,False,1211,0.3964,0.8347,-2662.3369,2730.4601,2.0,-1.129,169,530,512,683,0.3939,0.7644,-1693.3852,1783.162,2.0,-1.7268,89,296,298,528,0.3996,0.8914,-968.9517,1257.4748,2.0,-0.7469,80,234,214
USDJPY,"[8, 13]",0.1,0.15,half,1.5,True,1117,0.3912,0.8098,-2879.7618,2913.5066,2.0,-1.3276,151,491,475,626,0.3962,0.7537,-1654.2881,1688.033,2.0,-1.8305,82,273,271,491,0.3849,0.8545,-1225.4737,1281.3427,2.0,-1.0249,69,218,204
USDJPY,"[8, 13]",0.1,0.15,half,1.5,False,1211,0.3964,0.8347,-2662.3369,2730.4601,2.0,-1.129,169,530,512,683,0.3939,0.7644,-1693.3852,1783.162,2.0,-1.7268,89,296,298,528,0.3996,0.8914,-968.9517,1257.4748,2.0,-0.7469,80,234,214
USDJPY,"[8, 13]",0.15,0.05,rh_rl,0.8,True,1348,0.3272,0.8113,-2782.7399,3069.4892,4.5469,-1.255,143,821,384,791,0.3262,0.7433,-1833.7261,2123.7916,4.515,-1.8716,82,473,236,557,0.3285,0.8752,-949.0138,970.1138,4.5923,-0.8146,61,348,148
USDJPY,"[8, 13]",0.15,0.05,rh_rl,0.8,False,1470,0.3293,0.8307,-2647.9738,2885.5083,4.6463,-1.1064,162,880,428,861,0.3229,0.7369,-2008.5724,2150.8419,4.525,-1.9073,91,510,260,609,0.3383,0.9201,-639.4015,762.1825,4.8178,-0.5072,71,370,168
USDJPY,"[8, 13]",0.15,0.05,rh_rl,1.2,True,1285,0.3237,0.8293,-2389.3679,2811.3254,4.7319,-1.1185,117,786,382,756,0.3228,0.7608,-1625.0825,1988.5915,4.689,-1.7186,67,455,234,529,0.3251,0.8938,-764.2854,822.8339,4.7932,-0.6824,50,331,148
USDJPY,"[8, 13]",0.15,0.05,rh_rl,1.2,False,1409,0.3229,0.841,-2378.6627,2732.8843,4.8147,-1.0283,133,850,426,830,0.3181,0.7485,-1843.5529,2063.6484,4.6658,-1.8035,76,495,259,579,0.3299,0.9298,-535.1098,675.2185,5.0282,-0.4413,57,355,167
USDJPY,"[8, 13]",0.15,0.05,rh_rl,1.5,True,1227,0.3227,0.8498,-1994.3502,2539.7438,4.898,-0.9689,101,753,373,728,0.3187,0.7641,-1550.497,1874.6059,4.8258,-1.6872,57,441,230,499,0.3287,0.9338,-443.8533,665.238,5.0032,-0.4148,44,312,143
USDJPY,"[8, 13]",0.15,0.05,rh_rl,1.5,False,1354,0.3213,0.859,-2022.2587,2619.1571,4.9661,-0.8996,117,820,417,799,0.3129,0.7527,-1752.1354,1932.8309,4.8073,-1.7634,64,480,255,555,0.3333,0.9628,-270.1233,692.3087,5.1945,-0.2295,53,340,162
USDJPY,"[8, 13]",0.15,0.05,mid,0.8,True,1080,0.3648,0.7971,-2273.9235,2580.6983,2.4288,-1.4747,267,635,178,632,0.3655,0.7611,-1292.9576,1629.3524,2.4141,-1.8259,150,366,116,448,0.3638,0.8307,-980.9659,1021.2698,2.4496,-1.2341,117,269,62
USDJPY,"[8, 13]",0.15,0.05,mid,0.8,False,1199,0.3628,0.805,-2381.7678,2626.379,2.4523,-1.403,292,697,210,695,0.3583,0.7475,-1484.6098,1762.5036,2.3996,-1.9313,161,401,133,504,0.369,0.8584,-897.1581,939.6187,2.5249,-1.0133,131,296,77
USDJPY,"[8, 13]",0.15,0.05,mid,1.2,True,912,0.352,0.8176,-1769.5487,2043.5082,2.7041,-1.3079,200,552,160,529,0.3478,0.7575,-1144.4818,1437.3743,2.6984,-1.8629,109,319,101,383,0.3577,0.8746,-625.067,675.6772,2.712,-0.8872,91,233,59
USDJPY,"[8, 13]",0.15,0.05,mid,1.2,False,1015,0.3507,0.8294,-1804.3084,2051.9072,2.732,-1.2085,218,609,188,581,0.3373,0.7406,-1328.3201,1597.5952,2.6887,-1.9987,114,352,115,434,0.3687,0.9128,-475.9883,541.8053,2.7898,-0.6028,104,257,73
USDJPY,"[8, 13]",0.15,0.05,mid,1.5,True,770,0.326,0.7917,-1760.8207,2006.2683,2.9692,-1.5047,139,486,145,445,0.3303,0.7655,-937.492,1189.1137,2.9659,-1.7852,77,276,92,325,0.32,0.8152,-823.3287,872.6448,2.9738,-1.3402,62,210,53
USDJPY,"[8, 13]",0.15,0.05,mid,1.5,False,868,0.3272,0.8062,-1800.5118,2063.3488,2.9876,-1.379,155,542,171,498,0.3213,0.753,-1083.2046,1352.259,2.9341,-1.8751,83,309,106,370,0.3351,0.8538,-717.3072,765.7801,3.0596,-1.0357,72,233,65
USDJPY,"[8, 13]",0.15,0.05,half,0.8,True,1411,0.3536,0.8063,-2916.6977,3134.464,2.0,-1.4145,343,824,244,828,0.3454,0.7177,-2064.6037,2282.3701,2.0,-2.2445,185,476,167,583,0.3654,0.8899,-852.0939,913.027,2.0,-0.7906,158,348,77
USDJPY,"[8, 13]",0.15,0.05,half,0.8,False,1528,0.3547,0.8131,-2962.9326,3022.6688,2.0,-1.3582,369,881,278,896,0.3404,0.7008,-2337.6203,2397.3565,2.0,-2.4042,196,513,187,632,0.375,0.9223,-625.3123,673.702,2.0,-0.5483,173,368,91
USDJPY,"[8, 13]",0.15,0.05,half,1.2,True,1411,0.3536,0.8063,-2916.6977,3134.464,2.0,-1.4145,343,824,244,828,0.3454,0.7177,-2064.6037,2282.3701,2.0,-2.2445,185,476,167,583,0.3654,0.8899,-852.0939,913.027,2.0,-0.7906,158,348,77
USDJPY,"[8, 13]",0.15,0.05,half,1.2,False,1528,0.3547,0.8131,-2962.9326,3022.6688,2.0,-1.3582,369,881,278,896,0.3404,0.7008,-2337.6203,2397.3565,2.0,-2.4042,196,513,187,632,0.375,0.9223,-625.3123,673.702,2.0,-0.5483,173,368,91
USDJPY,"[8, 13]",0.15,0.05,half,1.5,True,1411,0.3536,0.8063,-2916.6977,3134.464,2.0,-1.4145,343,824,244,828,0.3454,0.7177,-2064.6037,2282.3701,2.0,-2.2445,185,476,167,583,0.3654,0.8899,-852.0939,913.027,2.0,-0.7906,158,348,77
USDJPY,"[8, 13]",0.15,0.05,half,1.5,False,1528,0.3547,0.8131,-2962.9326,3022.6688,2.0,-1.3582,369,881,278,896,0.3404,0.7008,-2337.6203,2397.3565,2.0,-2.4042,196,513,187,632,0.375,0.9223,-625.3123,673.702,2.0,-0.5483,173,368,91
USDJPY,"[8, 13]",0.15,0.1,rh_rl,0.8,True,1319,0.3723,0.8431,-2501.0155,2930.293,3.5097,-1.0429,148,687,484,771,0.3671,0.7535,-1906.9305,2095.13,3.5255,-1.8165,79,403,289,548,0.3796,0.9276,-594.0851,866.063,3.4875,-0.4687,69,284,195
USDJPY,"[8, 13]",0.15,0.1,rh_rl,0.8,False,1444,0.3719,0.8453,-2645.9737,3091.2614,3.5589,-1.0216,164,744,536,845,0.3633,0.7388,-2183.3737,2285.4592,3.5092,-1.9224,87,436,322,599,0.384,0.9471,-462.6,841.1022,3.6289,-0.3385,77,308,214
USDJPY,"[8, 13]",0.15,0.1,rh_rl,1.2,True,1222,0.3674,0.8636,-2013.4694,2667.1726,3.715,-0.8911,111,641,470,726,0.3609,0.7593,-1769.6923,1971.8306,3.6887,-1.7638,60,384,282,496,0.377,0.9671,-243.7771,695.4421,3.7536,-0.2072,51,257,188
USDJPY,"[8, 13]",0.15,0.1,rh_rl,1.2,False,1350,0.3674,0.8653,-2161.2438,2953.1206,3.7472,-0.8765,129,698,523,796,0.3568,0.7454,-2024.064,2149.1883,3.6729,-1.8622,67,415,314,554,0.3827,0.983,-137.1798,805.8323,3.854,-0.1061,62,283,209
USDJPY,"[8, 13]",0.15,0.1,rh_rl,1.5,True,1135,0.3639,0.8643,-1877.8104,2470.5563,3.9021,-0.8818,86,603,446,674,0.365,0.7831,-1475.1525,1684.6507,3.8718,-1.5627,49,357,268,461,0.3623,0.9427,-402.6578,794.2437,3.9465,-0.3625,37,246,178
USDJPY,"[8, 13]",0.15,0.1,rh_rl,1.5,False,1255,0.3625,0.8601,-2116.0033,2665.7962,3.934,-0.9089,99,660,496,737,0.3569,0.7576,-1796.1433,1892.4171,3.8643,-1.7572,52,389,296,518,0.3707,0.9586,-319.86,786.2173,4.0333,-0.2609,47,271,200
USDJPY,"[8, 13]",0.15,0.1,mid,0.8,True,996,0.3986,0.8089,-2242.6731,2443.5464,1.9322,-1.3955,251,513,232,582,0.4003,0.762,-1348.8808,1559.4512,1.9395,-1.8353,139,299,144,414,0.3961,0.8528,-893.7923,933.524,1.922,-1.0756,112,214,88
USDJPY,"[8, 13]",0.15,0.1,mid,0.8,False,1101,0.3969,0.8024,-2536.7343,2757.2747,1.949,-1.4502,271,565,265,636,0.3899,0.7348,-1649.5118,1883.6359,1.9333,-2.0714,147,330,159,465,0.4065,0.866,-887.2225,927.9677,1.9705,-0.974,124,235,106
USDJPY,"[8, 13]",0.15,0.1,mid,1.2,True,749,0.3805,0.8297,-1559.6153,1824.3059,2.2604,-1.2231,155,400,194,440,0.3841,0.7999,-880.505,1039.1972,2.2614,-1.5145,88,235,117,309,0.3754,0.8572,-679.1103,828.8704,2.2588,-1.0303,67,165,77
USDJPY,"[8, 13]",0.15,0.1,mid,1.2,False,840,0.3821,0.8275,-1733.5602,1967.48,2.269,-1.239,171,445,224,492,0.376,0.7766,-1087.1377,1310.4335,2.2347,-1.7,95,263,134,348,0.3908,0.8753,-646.4225,716.0582,2.3175,-0.894,76,182,90
USDJPY,"[8, 13]",0.15,0.1,mid,1.5,True,597,0.392,0.8922,-771.3238,1221.9776,2.5007,-0.7376,109,316,172,346,0.3988,0.8693,-443.2633,723.0865,2.5159,-0.9351,59,183,104,251,0.3825,0.9128,-328.0606,536.7061,2.4796,-0.6013,50,133,68
USDJPY,"[8, 13]",0.15,0.1,mid,1.5,False,668,0.3967,0.8782,-961.173,1359.187,2.5179,-0.8425,122,351,195,382,0.4031,0.8782,-447.1376,821.6274,2.502,-0.8609,67,201,114,286,0.3881,0.8782,-514.0353,603.2876,2.5391,-0.8614,55,150,81
USDJPY,"[8, 13]",0.15,0.1,half,0.8,True,1411,0.3735,0.8063,-3328.5102,3429.8109,2.0,-1.3999,261,727,423,828,0.3696,0.7472,-2088.194,2189.4947,2.0,-1.9394,150,423,255,583,0.3791,0.861,-1240.3163,1293.3956,2.0,-1.0056,111,304,168
USDJPY,"[8, 13]",0.15,0.1,half,0.8,False,1528,0.3757,0.8211,-3254.5194,3304.2844,2.0,-1.2735,287,780,461,896,0.3661,0.7275,-2413.9102,2463.6752,2.0,-2.1088,159,454,283,632,0.3892,0.9099,-840.6091,898.2885,2.0,-0.6305,128,326,178
USDJPY,"[8, 13]",0.15,0.1,half,1.2,True,1411,0.3735,0.8063,-3328.5102,3429.8109,2.0,-1.3999,261,727,423,828,0.3696,0.7472,-2088.194,2189.4947,2.0,-1.9394,150,423,255,583,0.3791,0.861,-1240.3163,1293.3956,2.0,-1.0056,111,304,168
USDJPY,"[8, 13]",0.15,0.1,half,1.2,False,1528,0.3757,0.8211,-3254.5194,3304.2844,2.0,-1.2735,287,780,461,896,0.3661,0.7275,-2413.9102,2463.6752,2.0,-2.1088,159,454,283,632,0.3892,0.9099,-840.6091,898.2885,2.0,-0.6305,128,326,178
USDJPY,"[8, 13]",0.15,0.1,half,1.5,True,1411,0.3735,0.8063,-3328.5102,3429.8109,2.0,-1.3999,261,727,423,828,0.3696,0.7472,-2088.194,2189.4947,2.0,-1.9394,150,423,255,583,0.3791,0.861,-1240.3163,1293.3956,2.0,-1.0056,111,304,168
USDJPY,"[8, 13]",0.15,0.1,half,1.5,False,1528,0.3757,0.8211,-3254.5194,3304.2844,2.0,-1.2735,287,780,461,896,0.3661,0.7275,-2413.9102,2463.6752,2.0,-2.1088,159,454,283,632,0.3892,0.9099,-840.6091,898.2885,2.0,-0.6305,128,326,178
USDJPY,"[8, 13]",0.15,0.15,rh_rl,0.8,True,1276,0.4013,0.866,-2203.311,2919.8408,2.9146,-0.8864,141,564,571,753,0.3958,0.7833,-1753.1954,1982.3954,2.9204,-1.562,76,337,340,523,0.4092,0.9461,-450.1156,940.2661,2.9062,-0.3495,65,227,231
USDJPY,"[8, 13]",0.15,0.15,rh_rl,0.8,False,1398,0.3977,0.8505,-2670.2724,3317.0658,2.9469,-0.9941,155,620,623,825,0.3879,0.7579,-2121.6081,2281.3252,2.9035,-1.7571,84,367,374,573,0.4119,0.9397,-548.6643,1102.0613,3.0094,-0.3934,71,253,249
USDJPY,"[8, 13]",0.15,0.15,rh_rl,1.2,True,1148,0.4007,0.895,-1552.705,2342.029,3.1321,-0.6798,100,512,536,682,0.4018,0.8227,-1291.5077,1539.4968,3.123,-1.2452,55,306,321,466,0.3991,0.9652,-261.1973,834.2555,3.1453,-0.222,45,206,215
USDJPY,"[8, 13]",0.15,0.15,rh_rl,1.2,False,1267,0.3978,0.878,-1979.4639,2624.1123,3.1537,-0.7951,114,564,589,747,0.3922,0.7932,-1634.617,1786.1842,3.1089,-1.464,60,333,354,520,0.4058,0.9585,-344.8468,915.1515,3.2181,-0.2663,54,231,235
USDJPY,"[8, 13]",0.15,0.15,rh_rl,1.5,True,1041,0.3977,0.8967,-1405.0466,2168.4493,3.3205,-0.6649,76,469,496,617,0.4036,0.8519,-979.4468,1190.4498,3.3125,-1.0226,44,277,296,424,0.3892,0.9391,-425.5998,1002.9228,3.332,-0.3901,32,192,200
USDJPY,"[8, 13]",0.15,0.15,rh_rl,1.5,False,1148,0.3946,0.8778,-1820.6389,2498.0768,3.3462,-0.7932,84,516,548,677,0.3929,0.8197,-1301.7296,1503.3215,3.296,-1.2577,48,303,326,471,0.397,0.9324,-518.9092,1065.1786,3.4182,-0.4357,36,213,222
